seasonId,userNum,matchingMode,matchingTeamMode,mmr,nickname,rank,rankSize,totalGames,totalWins,totalTeamKills,escapeCount,rankPercent,averageRank,averageKills,averageAssistants,averageHunts,top1,top2,top3,top5,top7,characterStats
13,318164,3,1,3005,스이긴토,306,32407,95,7,158,0,0.01,8.39,1.66,0,23.21,0.07,0.13,0.19,0.32,0.4,"[{'characterCode': 3, 'totalGames': 74, 'usages': 74, 'maxKillings': 7, 'top3': 10, 'wins': 4, 'top3Rate': 0, 'averageRank': 8}, {'characterCode': 14, 'totalGames': 21, 'usages': 21, 'maxKillings': 6, 'top3': 8, 'wins': 3, 'top3Rate': 0, 'averageRank': 8}]"
13,318164,3,2,1087,스이긴토,16629,28728,15,4,71,0,0.58,4.47,3.13,1.13,15,0.27,0.27,0.4,0.6,0.87,"[{'characterCode': 3, 'totalGames': 7, 'usages': 7, 'maxKillings': 8, 'top3': 4, 'wins': 3, 'top3Rate': 1, 'averageRank': 4}, {'characterCode': 1, 'totalGames': 6, 'usages': 6, 'maxKillings': 8, 'top3': 2, 'wins': 1, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 10, 'totalGames': 1, 'usages': 1, 'maxKillings': 0, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 6}]"
13,318164,3,3,4100,스이긴토,193,33125,229,99,2051,15,0.01,2.79,2.2,5.03,10.62,0.43,0.51,0.61,0.9,1,"[{'characterCode': 3, 'totalGames': 191, 'usages': 191, 'maxKillings': 9, 'top3': 123, 'wins': 90, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 14, 'totalGames': 12, 'usages': 12, 'maxKillings': 6, 'top3': 6, 'wins': 2, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 1, 'totalGames': 11, 'usages': 11, 'maxKillings': 11, 'top3': 4, 'wins': 3, 'top3Rate': 0, 'averageRank': 4}]"
13,1774931,3,2,913,Toria,0,0,1,0,3,0,0,6,3,0,7,0,0,0,0,1,"[{'characterCode': 24, 'totalGames': 1, 'usages': 1, 'maxKillings': 3, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 6}]"
13,1774931,3,3,4100,Toria,186,33120,579,131,2955,31,0.01,2.99,1.25,3.18,11.47,0.23,0.46,0.62,0.92,1,"[{'characterCode': 24, 'totalGames': 224, 'usages': 224, 'maxKillings': 9, 'top3': 128, 'wins': 34, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 51, 'totalGames': 187, 'usages': 187, 'maxKillings': 5, 'top3': 127, 'wins': 66, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 41, 'totalGames': 42, 'usages': 42, 'maxKillings': 3, 'top3': 22, 'wins': 11, 'top3Rate': 1, 'averageRank': 3}]"
13,1664737,3,1,2226,아크루미에라,3338,46174,155,15,190,0,0.07,9.74,1.23,0,16.55,0.1,0.12,0.14,0.27,0.39,"[{'characterCode': 46, 'totalGames': 155, 'usages': 155, 'maxKillings': 9, 'top3': 22, 'wins': 15, 'top3Rate': 0, 'averageRank': 10}]"
13,1664737,3,2,1732,아크루미에라,6921,38244,58,17,244,0,0.18,4.76,2.84,1.12,17.84,0.29,0.31,0.34,0.47,0.84,"[{'characterCode': 46, 'totalGames': 52, 'usages': 52, 'maxKillings': 12, 'top3': 18, 'wins': 15, 'top3Rate': 0, 'averageRank': 5}, {'characterCode': 15, 'totalGames': 5, 'usages': 5, 'maxKillings': 6, 'top3': 2, 'wins': 2, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 28, 'totalGames': 1, 'usages': 1, 'maxKillings': 0, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 7}]"
13,1664737,3,3,4098,아크루미에라,188,33121,356,73,2335,12,0.01,3.17,2.57,2.95,20.24,0.21,0.42,0.57,0.89,1,"[{'characterCode': 46, 'totalGames': 346, 'usages': 346, 'maxKillings': 10, 'top3': 198, 'wins': 72, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 15, 'totalGames': 9, 'usages': 9, 'maxKillings': 3, 'top3': 4, 'wins': 1, 'top3Rate': 0, 'averageRank': 3}, {'characterCode': 19, 'totalGames': 1, 'usages': 1, 'maxKillings': 2, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 5}]"
13,1586199,3,3,4097,永眠,186,33114,302,121,2297,16,0.01,2.56,1.65,4.72,15.4,0.4,0.57,0.72,0.93,1,"[{'characterCode': 41, 'totalGames': 67, 'usages': 67, 'maxKillings': 3, 'top3': 49, 'wins': 27, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 55, 'totalGames': 37, 'usages': 37, 'maxKillings': 4, 'top3': 25, 'wins': 19, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 24, 'totalGames': 36, 'usages': 36, 'maxKillings': 8, 'top3': 23, 'wins': 12, 'top3Rate': 1, 'averageRank': 3}]"
13,955265,3,1,1019,shnva,26441,39346,5,2,13,0,0.67,2.4,2.6,0,36,0.4,0.4,0.8,1,1,"[{'characterCode': 52, 'totalGames': 5, 'usages': 5, 'maxKillings': 4, 'top3': 4, 'wins': 2, 'top3Rate': 1, 'averageRank': 2}]"
13,955265,3,2,1287,shnva,14905,35562,5,1,20,0,0.42,5.2,2.8,1.2,15.4,0.2,0.2,0.4,0.6,0.6,"[{'characterCode': 19, 'totalGames': 5, 'usages': 5, 'maxKillings': 5, 'top3': 2, 'wins': 1, 'top3Rate': 0, 'averageRank': 5}]"
13,955265,3,3,4095,shnva,187,33114,787,169,4708,49,0.01,3.17,1.92,2.94,17.46,0.21,0.4,0.57,0.92,1,"[{'characterCode': 24, 'totalGames': 317, 'usages': 317, 'maxKillings': 8, 'top3': 207, 'wins': 93, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 52, 'totalGames': 314, 'usages': 314, 'maxKillings': 10, 'top3': 155, 'wins': 47, 'top3Rate': 0, 'averageRank': 3}, {'characterCode': 15, 'totalGames': 88, 'usages': 88, 'maxKillings': 6, 'top3': 48, 'wins': 15, 'top3Rate': 1, 'averageRank': 3}]"
13,3528300,3,1,4006,서리군주,70,45913,1080,55,1303,3,0,9.31,1.21,0,12.91,0.05,0.12,0.18,0.29,0.41,"[{'characterCode': 50, 'totalGames': 899, 'usages': 899, 'maxKillings': 9, 'top3': 189, 'wins': 55, 'top3Rate': 0, 'averageRank': 9}, {'characterCode': 24, 'totalGames': 58, 'usages': 58, 'maxKillings': 4, 'top3': 2, 'wins': 0, 'top3Rate': 0, 'averageRank': 11}, {'characterCode': 45, 'totalGames': 30, 'usages': 30, 'maxKillings': 7, 'top3': 3, 'wins': 0, 'top3Rate': 0, 'averageRank': 11}]"
13,3528300,3,2,4157,서리군주,74,39124,535,107,2220,19,0,4.19,1.35,2.36,13.05,0.2,0.35,0.44,0.68,0.87,"[{'characterCode': 50, 'totalGames': 130, 'usages': 130, 'maxKillings': 7, 'top3': 65, 'wins': 34, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 30, 'totalGames': 97, 'usages': 97, 'maxKillings': 5, 'top3': 45, 'wins': 28, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 24, 'totalGames': 44, 'usages': 44, 'maxKillings': 5, 'top3': 25, 'wins': 5, 'top3Rate': 1, 'averageRank': 4}]"
13,3528300,3,3,4094,서리군주,199,33125,280,79,2010,27,0.01,3.16,1.72,3.62,10.92,0.28,0.38,0.56,0.88,1,"[{'characterCode': 24, 'totalGames': 75, 'usages': 75, 'maxKillings': 8, 'top3': 40, 'wins': 20, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 50, 'totalGames': 41, 'usages': 41, 'maxKillings': 7, 'top3': 25, 'wins': 16, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 20, 'totalGames': 26, 'usages': 26, 'maxKillings': 6, 'top3': 13, 'wins': 7, 'top3Rate': 0, 'averageRank': 3}]"
13,1174804,3,1,2451,MarkLiLi,1664,40877,204,11,176,1,0.04,8.07,0.86,0,22.18,0.05,0.16,0.21,0.35,0.51,"[{'characterCode': 37, 'totalGames': 91, 'usages': 91, 'maxKillings': 6, 'top3': 22, 'wins': 8, 'top3Rate': 0, 'averageRank': 8}, {'characterCode': 11, 'totalGames': 48, 'usages': 48, 'maxKillings': 4, 'top3': 12, 'wins': 1, 'top3Rate': 0, 'averageRank': 7}, {'characterCode': 38, 'totalGames': 18, 'usages': 18, 'maxKillings': 4, 'top3': 4, 'wins': 1, 'top3Rate': 0, 'averageRank': 8}]"
13,1174804,3,2,4014,MarkLiLi,210,39473,403,67,1423,8,0.01,3.68,2.03,1.19,27.56,0.17,0.35,0.53,0.8,0.93,"[{'characterCode': 37, 'totalGames': 133, 'usages': 133, 'maxKillings': 9, 'top3': 75, 'wins': 23, 'top3Rate': 1, 'averageRank': 4}, {'characterCode': 11, 'totalGames': 132, 'usages': 132, 'maxKillings': 9, 'top3': 61, 'wins': 18, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 2, 'totalGames': 46, 'usages': 46, 'maxKillings': 6, 'top3': 25, 'wins': 9, 'top3Rate': 1, 'averageRank': 4}]"
13,1174804,3,3,4091,MarkLiLi,200,33125,284,89,1811,14,0.01,2.64,2.19,2.79,26.18,0.31,0.53,0.73,0.93,1,"[{'characterCode': 1, 'totalGames': 89, 'usages': 89, 'maxKillings': 10, 'top3': 68, 'wins': 38, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 11, 'totalGames': 81, 'usages': 81, 'maxKillings': 7, 'top3': 62, 'wins': 24, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 37, 'totalGames': 72, 'usages': 72, 'maxKillings': 7, 'top3': 51, 'wins': 16, 'top3Rate': 1, 'averageRank': 3}]"
13,737708,3,1,842,주량반병리다이린,0,0,2,0,1,0,0,15.5,0.5,0,1,0,0,0,0,0,"[{'characterCode': 49, 'totalGames': 1, 'usages': 1, 'maxKillings': 0, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 18}, {'characterCode': 5, 'totalGames': 1, 'usages': 1, 'maxKillings': 1, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 13}]"
13,737708,3,2,2185,주량반병리다이린,2680,38608,37,8,207,0,0.07,4.51,2.51,2.7,11.19,0.22,0.27,0.38,0.57,0.89,"[{'characterCode': 45, 'totalGames': 18, 'usages': 18, 'maxKillings': 8, 'top3': 7, 'wins': 3, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 34, 'totalGames': 12, 'usages': 12, 'maxKillings': 8, 'top3': 5, 'wins': 4, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 10, 'totalGames': 3, 'usages': 3, 'maxKillings': 3, 'top3': 1, 'wins': 1, 'top3Rate': 0, 'averageRank': 5}]"
13,737708,3,3,4084,주량반병리다이린,202,33125,345,102,2308,10,0.01,3.09,1.4,4.37,7.7,0.3,0.43,0.59,0.87,1,"[{'characterCode': 41, 'totalGames': 117, 'usages': 117, 'maxKillings': 3, 'top3': 71, 'wins': 45, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 45, 'totalGames': 103, 'usages': 103, 'maxKillings': 7, 'top3': 61, 'wins': 23, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 10, 'totalGames': 70, 'usages': 70, 'maxKillings': 7, 'top3': 43, 'wins': 24, 'top3Rate': 1, 'averageRank': 3}]"
13,415840,3,1,2293,아서라,2224,39504,117,12,198,0,0.06,10.24,1.69,0,9.55,0.1,0.15,0.18,0.25,0.28,"[{'characterCode': 58, 'totalGames': 23, 'usages': 23, 'maxKillings': 7, 'top3': 5, 'wins': 2, 'top3Rate': 0, 'averageRank': 10}, {'characterCode': 5, 'totalGames': 17, 'usages': 17, 'maxKillings': 7, 'top3': 2, 'wins': 2, 'top3Rate': 0, 'averageRank': 11}, {'characterCode': 2, 'totalGames': 13, 'usages': 13, 'maxKillings': 10, 'top3': 5, 'wins': 4, 'top3Rate': 0, 'averageRank': 7}]"
13,415840,3,2,3250,아서라,414,38493,275,62,1126,5,0.01,4.43,2.08,1.71,14.43,0.23,0.32,0.43,0.61,0.84,"[{'characterCode': 15, 'totalGames': 90, 'usages': 90, 'maxKillings': 8, 'top3': 39, 'wins': 24, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 58, 'totalGames': 38, 'usages': 38, 'maxKillings': 8, 'top3': 20, 'wins': 10, 'top3Rate': 1, 'averageRank': 4}, {'characterCode': 47, 'totalGames': 35, 'usages': 35, 'maxKillings': 6, 'top3': 13, 'wins': 6, 'top3Rate': 0, 'averageRank': 5}]"
13,415840,3,3,4084,아서라,145,31134,549,163,3539,54,0,2.97,3.08,2.75,18.65,0.3,0.48,0.62,0.9,1,"[{'characterCode': 15, 'totalGames': 358, 'usages': 358, 'maxKillings': 14, 'top3': 234, 'wins': 118, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 58, 'totalGames': 56, 'usages': 56, 'maxKillings': 7, 'top3': 28, 'wins': 18, 'top3Rate': 0, 'averageRank': 3}, {'characterCode': 47, 'totalGames': 50, 'usages': 50, 'maxKillings': 8, 'top3': 27, 'wins': 13, 'top3Rate': 1, 'averageRank': 3}]"
13,31550,3,1,1987,录音LyNNN,2035,25813,53,5,64,0,0.08,7.75,1.21,0,18.89,0.09,0.19,0.23,0.42,0.49,"[{'characterCode': 16, 'totalGames': 24, 'usages': 24, 'maxKillings': 5, 'top3': 5, 'wins': 3, 'top3Rate': 0, 'averageRank': 7}, {'characterCode': 56, 'totalGames': 5, 'usages': 5, 'maxKillings': 4, 'top3': 1, 'wins': 0, 'top3Rate': 0, 'averageRank': 11}, {'characterCode': 37, 'totalGames': 4, 'usages': 4, 'maxKillings': 5, 'top3': 2, 'wins': 1, 'top3Rate': 0, 'averageRank': 5}]"
13,31550,3,2,2260,录音LyNNN,1263,29528,45,14,235,1,0.04,3.93,2.56,2.2,10.44,0.31,0.36,0.47,0.76,0.87,"[{'characterCode': 27, 'totalGames': 16, 'usages': 16, 'maxKillings': 6, 'top3': 9, 'wins': 6, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 35, 'totalGames': 5, 'usages': 5, 'maxKillings': 7, 'top3': 4, 'wins': 3, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 14, 'totalGames': 5, 'usages': 5, 'maxKillings': 3, 'top3': 2, 'wins': 2, 'top3Rate': 0, 'averageRank': 4}]"
13,31550,3,3,4067,录音LyNNN,182,32877,432,161,2989,27,0.01,2.68,2,3.62,11.53,0.37,0.53,0.66,0.95,1,"[{'characterCode': 27, 'totalGames': 133, 'usages': 133, 'maxKillings': 10, 'top3': 90, 'wins': 54, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 29, 'totalGames': 42, 'usages': 42, 'maxKillings': 7, 'top3': 28, 'wins': 20, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 16, 'totalGames': 29, 'usages': 29, 'maxKillings': 4, 'top3': 19, 'wins': 14, 'top3Rate': 1, 'averageRank': 3}]"
13,128411,3,1,3674,이시영,262,46209,1298,92,1934,0,0.01,9.98,1.49,0,16.24,0.07,0.11,0.15,0.24,0.34,"[{'characterCode': 60, 'totalGames': 329, 'usages': 329, 'maxKillings': 9, 'top3': 54, 'wins': 28, 'top3Rate': 0, 'averageRank': 10}, {'characterCode': 58, 'totalGames': 322, 'usages': 322, 'maxKillings': 8, 'top3': 43, 'wins': 25, 'top3Rate': 0, 'averageRank': 11}, {'characterCode': 3, 'totalGames': 300, 'usages': 300, 'maxKillings': 11, 'top3': 56, 'wins': 28, 'top3Rate': 0, 'averageRank': 9}]"
13,128411,3,2,3193,이시영,452,39323,177,36,682,1,0.01,4.46,1.97,1.55,16.9,0.2,0.29,0.39,0.61,0.86,"[{'characterCode': 58, 'totalGames': 70, 'usages': 70, 'maxKillings': 10, 'top3': 28, 'wins': 15, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 56, 'totalGames': 16, 'usages': 16, 'maxKillings': 9, 'top3': 7, 'wins': 4, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 53, 'totalGames': 14, 'usages': 14, 'maxKillings': 4, 'top3': 4, 'wins': 1, 'top3Rate': 0, 'averageRank': 6}]"
13,128411,3,3,4066,이시영,195,33045,225,72,1846,8,0.01,2.95,2.76,4.04,19.04,0.32,0.46,0.59,0.92,1,"[{'characterCode': 58, 'totalGames': 56, 'usages': 56, 'maxKillings': 8, 'top3': 34, 'wins': 14, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 53, 'totalGames': 33, 'usages': 33, 'maxKillings': 8, 'top3': 22, 'wins': 18, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 60, 'totalGames': 21, 'usages': 21, 'maxKillings': 7, 'top3': 13, 'wins': 4, 'top3Rate': 1, 'averageRank': 3}]"
13,1750072,3,3,4036,Twitch공진,206,33125,484,136,3265,46,0.01,2.89,1.94,3.37,15.77,0.28,0.47,0.65,0.92,1,"[{'characterCode': 53, 'totalGames': 213, 'usages': 213, 'maxKillings': 8, 'top3': 139, 'wins': 59, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 1, 'totalGames': 107, 'usages': 107, 'maxKillings': 9, 'top3': 74, 'wins': 35, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 3, 'totalGames': 51, 'usages': 51, 'maxKillings': 5, 'top3': 35, 'wins': 17, 'top3Rate': 1, 'averageRank': 3}]"
13,72114,3,1,4003,헤스티로,50,43382,777,94,1643,0,0,10.09,2.11,0,16.18,0.12,0.16,0.2,0.25,0.33,"[{'characterCode': 2, 'totalGames': 777, 'usages': 777, 'maxKillings': 11, 'top3': 154, 'wins': 94, 'top3Rate': 0, 'averageRank': 10}]"
13,72114,3,2,3523,헤스티로,325,38903,76,21,497,0,0.01,4,4.18,2.04,18.39,0.28,0.41,0.47,0.64,0.91,"[{'characterCode': 2, 'totalGames': 76, 'usages': 76, 'maxKillings': 12, 'top3': 36, 'wins': 21, 'top3Rate': 0, 'averageRank': 4}]"
13,72114,3,3,4026,헤스티로,173,32176,243,69,2225,16,0.01,3.13,4.29,3.67,19.37,0.28,0.41,0.57,0.87,1,"[{'characterCode': 2, 'totalGames': 239, 'usages': 239, 'maxKillings': 13, 'top3': 137, 'wins': 69, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 36, 'totalGames': 3, 'usages': 3, 'maxKillings': 4, 'top3': 1, 'wins': 0, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 19, 'totalGames': 1, 'usages': 1, 'maxKillings': 3, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 4}]"
13,925487,3,1,2432,Gamer,2117,44677,37,7,71,0,0.05,7.11,1.92,0,24.32,0.19,0.3,0.35,0.51,0.57,"[{'characterCode': 24, 'totalGames': 21, 'usages': 21, 'maxKillings': 5, 'top3': 9, 'wins': 4, 'top3Rate': 0, 'averageRank': 6}, {'characterCode': 47, 'totalGames': 14, 'usages': 14, 'maxKillings': 4, 'top3': 3, 'wins': 2, 'top3Rate': 0, 'averageRank': 9}, {'characterCode': 8, 'totalGames': 2, 'usages': 2, 'maxKillings': 6, 'top3': 1, 'wins': 1, 'top3Rate': 0, 'averageRank': 4}]"
13,925487,3,2,3744,Gamer,258,38665,155,31,638,5,0.01,4.08,2.31,1.49,20.85,0.2,0.35,0.48,0.7,0.87,"[{'characterCode': 24, 'totalGames': 86, 'usages': 86, 'maxKillings': 10, 'top3': 43, 'wins': 20, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 47, 'totalGames': 57, 'usages': 57, 'maxKillings': 8, 'top3': 28, 'wins': 11, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 56, 'totalGames': 6, 'usages': 6, 'maxKillings': 4, 'top3': 3, 'wins': 0, 'top3Rate': 0, 'averageRank': 3}]"
13,925487,3,3,4018,Gamer,207,33125,247,64,1614,14,0.01,2.88,2.07,3.27,19.03,0.26,0.48,0.64,0.94,1,"[{'characterCode': 47, 'totalGames': 102, 'usages': 102, 'maxKillings': 10, 'top3': 67, 'wins': 25, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 24, 'totalGames': 41, 'usages': 41, 'maxKillings': 11, 'top3': 24, 'wins': 9, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 42, 'totalGames': 32, 'usages': 32, 'maxKillings': 2, 'top3': 19, 'wins': 11, 'top3Rate': 1, 'averageRank': 3}]"
13,2849076,3,2,1322,ロザリアアリーン,9719,26277,8,5,45,0,0.37,2.5,2.38,2.5,15.88,0.62,0.62,0.62,0.88,1,"[{'characterCode': 47, 'totalGames': 4, 'usages': 4, 'maxKillings': 6, 'top3': 2, 'wins': 2, 'top3Rate': 0, 'averageRank': 3}, {'characterCode': 10, 'totalGames': 3, 'usages': 3, 'maxKillings': 2, 'top3': 2, 'wins': 2, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 40, 'totalGames': 1, 'usages': 1, 'maxKillings': 0, 'top3': 1, 'wins': 1, 'top3Rate': 1, 'averageRank': 1}]"
13,2849076,3,3,4009,ロザリアアリーン,209,33125,258,86,1981,20,0.01,2.74,2.76,3.61,18.31,0.33,0.49,0.66,0.94,1,"[{'characterCode': 10, 'totalGames': 124, 'usages': 124, 'maxKillings': 8, 'top3': 86, 'wins': 48, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 36, 'totalGames': 89, 'usages': 89, 'maxKillings': 9, 'top3': 56, 'wins': 28, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 47, 'totalGames': 27, 'usages': 27, 'maxKillings': 6, 'top3': 17, 'wins': 6, 'top3Rate': 1, 'averageRank': 3}]"
13,3061070,3,1,2832,v신의왕v,941,46070,266,17,299,0,0.02,9.37,1.12,0,21.16,0.06,0.09,0.14,0.25,0.38,"[{'characterCode': 21, 'totalGames': 266, 'usages': 266, 'maxKillings': 8, 'top3': 36, 'wins': 17, 'top3Rate': 0, 'averageRank': 9}]"
13,3061070,3,2,3530,v신의왕v,322,38866,363,49,1184,3,0.01,4.87,1.91,1.06,20.92,0.13,0.21,0.34,0.57,0.82,"[{'characterCode': 21, 'totalGames': 353, 'usages': 353, 'maxKillings': 13, 'top3': 121, 'wins': 47, 'top3Rate': 0, 'averageRank': 5}, {'characterCode': 1, 'totalGames': 9, 'usages': 9, 'maxKillings': 6, 'top3': 3, 'wins': 2, 'top3Rate': 0, 'averageRank': 5}, {'characterCode': 9, 'totalGames': 1, 'usages': 1, 'maxKillings': 0, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 6}]"
13,3061070,3,3,3983,v신의왕v,210,33120,570,114,3431,30,0.01,3.22,2.77,2.28,25.03,0.2,0.4,0.56,0.89,1,"[{'characterCode': 21, 'totalGames': 554, 'usages': 554, 'maxKillings': 12, 'top3': 317, 'wins': 113, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 1, 'totalGames': 12, 'usages': 12, 'maxKillings': 4, 'top3': 4, 'wins': 1, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 2, 'totalGames': 3, 'usages': 3, 'maxKillings': 2, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 5}]"
13,337214,3,1,3241,YJS,459,44113,274,21,283,0,0.01,8.77,1.03,0,24.47,0.08,0.18,0.24,0.36,0.47,"[{'characterCode': 21, 'totalGames': 63, 'usages': 63, 'maxKillings': 6, 'top3': 17, 'wins': 4, 'top3Rate': 0, 'averageRank': 9}, {'characterCode': 56, 'totalGames': 45, 'usages': 45, 'maxKillings': 8, 'top3': 10, 'wins': 6, 'top3Rate': 0, 'averageRank': 8}, {'characterCode': 32, 'totalGames': 39, 'usages': 39, 'maxKillings': 6, 'top3': 6, 'wins': 3, 'top3Rate': 0, 'averageRank': 9}]"
13,337214,3,2,3997,YJS,212,39438,311,63,1211,12,0.01,3.88,2.3,1.44,28.7,0.2,0.36,0.51,0.74,0.89,"[{'characterCode': 21, 'totalGames': 85, 'usages': 85, 'maxKillings': 10, 'top3': 51, 'wins': 23, 'top3Rate': 1, 'averageRank': 4}, {'characterCode': 12, 'totalGames': 46, 'usages': 46, 'maxKillings': 8, 'top3': 19, 'wins': 6, 'top3Rate': 0, 'averageRank': 5}, {'characterCode': 6, 'totalGames': 38, 'usages': 38, 'maxKillings': 8, 'top3': 23, 'wins': 9, 'top3Rate': 1, 'averageRank': 3}]"
13,337214,3,3,3981,YJS,208,33031,294,100,2226,13,0.01,2.78,2.51,3.91,17.73,0.34,0.51,0.67,0.93,1,"[{'characterCode': 56, 'totalGames': 75, 'usages': 75, 'maxKillings': 6, 'top3': 55, 'wins': 19, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 24, 'totalGames': 70, 'usages': 70, 'maxKillings': 9, 'top3': 44, 'wins': 24, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 15, 'totalGames': 37, 'usages': 37, 'maxKillings': 8, 'top3': 21, 'wins': 13, 'top3Rate': 1, 'averageRank': 3}]"
13,188845,3,3,3981,선희연,209,33031,440,164,3643,26,0.01,2.64,2.93,4.13,12.62,0.37,0.54,0.7,0.94,1,"[{'characterCode': 3, 'totalGames': 278, 'usages': 278, 'maxKillings': 9, 'top3': 199, 'wins': 111, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 48, 'totalGames': 162, 'usages': 162, 'maxKillings': 12, 'top3': 108, 'wins': 53, 'top3Rate': 1, 'averageRank': 3}]"
13,787244,3,1,3455,预陌BBQ,309,43420,230,34,257,4,0.01,6.41,1.12,0,31.1,0.15,0.33,0.42,0.54,0.66,"[{'characterCode': 40, 'totalGames': 158, 'usages': 158, 'maxKillings': 6, 'top3': 79, 'wins': 27, 'top3Rate': 0, 'averageRank': 6}, {'characterCode': 6, 'totalGames': 40, 'usages': 40, 'maxKillings': 3, 'top3': 16, 'wins': 7, 'top3Rate': 0, 'averageRank': 5}, {'characterCode': 47, 'totalGames': 10, 'usages': 10, 'maxKillings': 1, 'top3': 2, 'wins': 0, 'top3Rate': 0, 'averageRank': 12}]"
13,787244,3,2,3964,预陌BBQ,213,39051,491,86,1630,16,0.01,4.1,1.98,1.19,23.75,0.18,0.32,0.44,0.7,0.92,"[{'characterCode': 40, 'totalGames': 110, 'usages': 110, 'maxKillings': 9, 'top3': 55, 'wins': 25, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 6, 'totalGames': 68, 'usages': 68, 'maxKillings': 9, 'top3': 33, 'wins': 17, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 47, 'totalGames': 54, 'usages': 54, 'maxKillings': 7, 'top3': 20, 'wins': 3, 'top3Rate': 0, 'averageRank': 5}]"
13,787244,3,3,3980,预陌BBQ,210,33024,581,153,3448,50,0.01,3.02,2.25,3.16,20.85,0.26,0.42,0.61,0.93,1,"[{'characterCode': 40, 'totalGames': 175, 'usages': 175, 'maxKillings': 10, 'top3': 115, 'wins': 72, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 6, 'totalGames': 64, 'usages': 64, 'maxKillings': 10, 'top3': 46, 'wins': 21, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 47, 'totalGames': 46, 'usages': 46, 'maxKillings': 7, 'top3': 24, 'wins': 4, 'top3Rate': 1, 'averageRank': 4}]"
