seasonId,userNum,matchingMode,matchingTeamMode,mmr,nickname,rank,rankSize,totalGames,totalWins,totalTeamKills,escapeCount,rankPercent,averageRank,averageKills,averageAssistants,averageHunts,top1,top2,top3,top5,top7,characterStats
13,1173974,3,3,4187,リンちゃんnow,99,32677,572,127,3303,68,0,2.97,2.43,2.74,24.76,0.22,0.46,0.63,0.92,1,"[{'characterCode': 8, 'totalGames': 215, 'usages': 215, 'maxKillings': 13, 'top3': 139, 'wins': 66, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 58, 'totalGames': 163, 'usages': 163, 'maxKillings': 7, 'top3': 106, 'wins': 30, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 9, 'totalGames': 101, 'usages': 101, 'maxKillings': 10, 'top3': 60, 'wins': 20, 'top3Rate': 1, 'averageRank': 3}]"
13,2764600,3,3,4181,자취를쫓는탐정,100,33098,1074,279,6983,73,0,3.02,2.09,3.48,21.16,0.26,0.44,0.6,0.92,1,"[{'characterCode': 20, 'totalGames': 343, 'usages': 343, 'maxKillings': 8, 'top3': 195, 'wins': 92, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 28, 'totalGames': 183, 'usages': 183, 'maxKillings': 11, 'top3': 119, 'wins': 60, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 58, 'totalGames': 176, 'usages': 176, 'maxKillings': 9, 'top3': 117, 'wins': 40, 'top3Rate': 1, 'averageRank': 3}]"
13,658848,3,3,4181,물로켓대회우승자,101,32479,501,135,3122,46,0,3.02,2.17,2.98,17.03,0.27,0.44,0.59,0.92,1,"[{'characterCode': 10, 'totalGames': 224, 'usages': 224, 'maxKillings': 11, 'top3': 147, 'wins': 62, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 24, 'totalGames': 183, 'usages': 183, 'maxKillings': 9, 'top3': 104, 'wins': 54, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 3, 'totalGames': 33, 'usages': 33, 'maxKillings': 5, 'top3': 19, 'wins': 10, 'top3Rate': 1, 'averageRank': 3}]"
13,2491651,3,3,4181,황종원,101,30851,251,83,2332,14,0,2.76,4.08,2.98,14.79,0.33,0.49,0.66,0.94,1,"[{'characterCode': 8, 'totalGames': 237, 'usages': 237, 'maxKillings': 12, 'top3': 157, 'wins': 80, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 4, 'totalGames': 6, 'usages': 6, 'maxKillings': 5, 'top3': 3, 'wins': 1, 'top3Rate': 0, 'averageRank': 3}, {'characterCode': 2, 'totalGames': 5, 'usages': 5, 'maxKillings': 5, 'top3': 4, 'wins': 0, 'top3Rate': 1, 'averageRank': 3}]"
13,1383248,3,3,4180,분홍신,103,33062,477,135,3517,27,0,2.96,3.05,2.84,23.49,0.28,0.48,0.61,0.91,1,"[{'characterCode': 21, 'totalGames': 266, 'usages': 266, 'maxKillings': 13, 'top3': 164, 'wins': 84, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 8, 'totalGames': 78, 'usages': 78, 'maxKillings': 12, 'top3': 50, 'wins': 23, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 15, 'totalGames': 33, 'usages': 33, 'maxKillings': 8, 'top3': 21, 'wins': 5, 'top3Rate': 1, 'averageRank': 3}]"
13,474998,3,3,4176,조각나비,104,32894,173,73,1534,3,0,2.45,3.21,4.47,23.16,0.42,0.58,0.73,0.95,1,"[{'characterCode': 47, 'totalGames': 40, 'usages': 40, 'maxKillings': 9, 'top3': 35, 'wins': 21, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 49, 'totalGames': 26, 'usages': 26, 'maxKillings': 8, 'top3': 20, 'wins': 8, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 39, 'totalGames': 23, 'usages': 23, 'maxKillings': 11, 'top3': 14, 'wins': 12, 'top3Rate': 1, 'averageRank': 2}]"
13,116371,3,3,4176,carroll,105,32793,458,200,3574,32,0,2.5,1.23,5.25,8.2,0.44,0.59,0.71,0.93,1,"[{'characterCode': 55, 'totalGames': 175, 'usages': 175, 'maxKillings': 4, 'top3': 135, 'wins': 107, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 30, 'totalGames': 83, 'usages': 83, 'maxKillings': 6, 'top3': 56, 'wins': 31, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 45, 'totalGames': 71, 'usages': 71, 'maxKillings': 4, 'top3': 50, 'wins': 27, 'top3Rate': 1, 'averageRank': 3}]"
13,93340,3,3,4174,채찍냥이,106,33109,147,70,1380,5,0,2.53,3.31,5.43,16.1,0.48,0.59,0.69,0.93,1,"[{'characterCode': 55, 'totalGames': 60, 'usages': 60, 'maxKillings': 9, 'top3': 43, 'wins': 34, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 47, 'totalGames': 53, 'usages': 53, 'maxKillings': 15, 'top3': 35, 'wins': 25, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 56, 'totalGames': 9, 'usages': 9, 'maxKillings': 3, 'top3': 5, 'wins': 4, 'top3Rate': 1, 'averageRank': 3}]"
13,827895,3,3,4173,제슥,107,33109,147,70,1380,5,0,2.53,4.07,3.99,14.9,0.48,0.59,0.69,0.93,1,"[{'characterCode': 39, 'totalGames': 97, 'usages': 97, 'maxKillings': 14, 'top3': 69, 'wins': 54, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 56, 'totalGames': 20, 'usages': 20, 'maxKillings': 6, 'top3': 11, 'wins': 4, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 53, 'totalGames': 10, 'usages': 10, 'maxKillings': 8, 'top3': 8, 'wins': 6, 'top3Rate': 1, 'averageRank': 2}]"
13,656493,3,3,4173,김계절,108,33109,147,70,1380,5,0,2.53,2.08,5.9,10.24,0.48,0.59,0.69,0.93,1,"[{'characterCode': 51, 'totalGames': 94, 'usages': 94, 'maxKillings': 8, 'top3': 67, 'wins': 53, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 48, 'totalGames': 18, 'usages': 18, 'maxKillings': 9, 'top3': 11, 'wins': 7, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 12, 'totalGames': 8, 'usages': 8, 'maxKillings': 4, 'top3': 6, 'wins': 4, 'top3Rate': 1, 'averageRank': 2}]"
13,3310706,3,3,4173,시간지기,108,31540,434,91,2680,24,0,3.08,1.51,3.83,13.27,0.21,0.47,0.6,0.9,1,"[{'characterCode': 20, 'totalGames': 141, 'usages': 141, 'maxKillings': 7, 'top3': 93, 'wins': 37, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 50, 'totalGames': 79, 'usages': 79, 'maxKillings': 4, 'top3': 49, 'wins': 16, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 45, 'totalGames': 47, 'usages': 47, 'maxKillings': 5, 'top3': 23, 'wins': 14, 'top3Rate': 0, 'averageRank': 3}]"
13,2374732,3,3,4172,제니싱클레어,110,33102,313,79,2183,16,0,3.09,2.37,3.5,16.87,0.25,0.42,0.59,0.91,1,"[{'characterCode': 38, 'totalGames': 104, 'usages': 104, 'maxKillings': 9, 'top3': 66, 'wins': 28, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 53, 'totalGames': 48, 'usages': 48, 'maxKillings': 8, 'top3': 28, 'wins': 12, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 48, 'totalGames': 41, 'usages': 41, 'maxKillings': 6, 'top3': 29, 'wins': 12, 'top3Rate': 1, 'averageRank': 3}]"
13,2527977,3,3,4172,心空妙有,111,32296,371,127,2277,30,0,2.82,2.49,2.68,20.4,0.34,0.5,0.63,0.92,1,"[{'characterCode': 49, 'totalGames': 116, 'usages': 116, 'maxKillings': 12, 'top3': 71, 'wins': 48, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 27, 'totalGames': 89, 'usages': 89, 'maxKillings': 5, 'top3': 61, 'wins': 24, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 53, 'totalGames': 53, 'usages': 53, 'maxKillings': 8, 'top3': 43, 'wins': 33, 'top3Rate': 1, 'averageRank': 2}]"
13,3646394,3,3,4171,小火龙,112,32233,507,97,1918,12,0,2.96,2.14,1.37,39.05,0.19,0.46,0.65,0.92,1,"[{'characterCode': 1, 'totalGames': 179, 'usages': 179, 'maxKillings': 19, 'top3': 138, 'wins': 52, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 46, 'totalGames': 155, 'usages': 155, 'maxKillings': 7, 'top3': 96, 'wins': 23, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 11, 'totalGames': 74, 'usages': 74, 'maxKillings': 7, 'top3': 41, 'wins': 6, 'top3Rate': 1, 'averageRank': 3}]"
13,2129859,3,3,4170,격참,113,32894,273,86,1784,17,0,2.66,3.21,2.48,21.62,0.32,0.54,0.7,0.94,1,"[{'characterCode': 32, 'totalGames': 268, 'usages': 268, 'maxKillings': 12, 'top3': 190, 'wins': 84, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 8, 'totalGames': 2, 'usages': 2, 'maxKillings': 3, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 5}, {'characterCode': 31, 'totalGames': 2, 'usages': 2, 'maxKillings': 5, 'top3': 2, 'wins': 2, 'top3Rate': 1, 'averageRank': 1}]"
13,58060,3,3,4170,レイライン,114,32859,419,102,2136,16,0,2.55,1.69,2.45,27.88,0.24,0.59,0.77,0.96,1,"[{'characterCode': 10, 'totalGames': 195, 'usages': 195, 'maxKillings': 9, 'top3': 157, 'wins': 53, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 27, 'totalGames': 56, 'usages': 56, 'maxKillings': 4, 'top3': 44, 'wins': 23, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 50, 'totalGames': 54, 'usages': 54, 'maxKillings': 4, 'top3': 34, 'wins': 8, 'top3Rate': 1, 'averageRank': 3}]"
13,115973,3,3,4170,초능력맛,114,32605,562,142,3879,31,0,2.99,2.51,3.44,16.27,0.25,0.44,0.61,0.92,1,"[{'characterCode': 48, 'totalGames': 315, 'usages': 315, 'maxKillings': 11, 'top3': 193, 'wins': 78, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 52, 'totalGames': 237, 'usages': 237, 'maxKillings': 9, 'top3': 149, 'wins': 63, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 33, 'totalGames': 5, 'usages': 5, 'maxKillings': 3, 'top3': 2, 'wins': 0, 'top3Rate': 0, 'averageRank': 4}]"
13,606681,3,3,4170,단순한닉네임,114,31254,381,133,2515,19,0,2.88,1.4,4.07,14.87,0.35,0.47,0.63,0.9,1,"[{'characterCode': 3, 'totalGames': 138, 'usages': 138, 'maxKillings': 5, 'top3': 86, 'wins': 47, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 53, 'totalGames': 93, 'usages': 93, 'maxKillings': 6, 'top3': 61, 'wins': 36, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 2, 'totalGames': 62, 'usages': 62, 'maxKillings': 7, 'top3': 35, 'wins': 19, 'top3Rate': 1, 'averageRank': 3}]"
13,1106350,3,3,4168,봄하얀,117,32433,209,74,2104,14,0,2.67,3.52,4.45,16.02,0.35,0.53,0.69,0.93,1,"[{'characterCode': 18, 'totalGames': 209, 'usages': 209, 'maxKillings': 13, 'top3': 145, 'wins': 74, 'top3Rate': 1, 'averageRank': 3}]"
13,44146,3,3,4168,人鱼魔女,118,32256,383,120,2438,32,0,2.88,2.58,3,23.75,0.31,0.48,0.62,0.92,1,"[{'characterCode': 39, 'totalGames': 147, 'usages': 147, 'maxKillings': 9, 'top3': 92, 'wins': 57, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 27, 'totalGames': 41, 'usages': 41, 'maxKillings': 6, 'top3': 26, 'wins': 9, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 28, 'totalGames': 29, 'usages': 29, 'maxKillings': 7, 'top3': 24, 'wins': 10, 'top3Rate': 1, 'averageRank': 2}]"
13,1099597,3,3,4167,도리도리도리토스,119,33108,247,71,1735,13,0,2.64,3.19,3.13,21.77,0.29,0.55,0.72,0.95,1,"[{'characterCode': 34, 'totalGames': 130, 'usages': 130, 'maxKillings': 12, 'top3': 94, 'wins': 39, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 12, 'totalGames': 44, 'usages': 44, 'maxKillings': 9, 'top3': 31, 'wins': 14, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 1, 'totalGames': 20, 'usages': 20, 'maxKillings': 7, 'top3': 14, 'wins': 7, 'top3Rate': 1, 'averageRank': 3}]"
13,1824291,3,3,4167,너쓰,120,32274,246,98,1855,8,0,2.46,2.63,4.18,22.88,0.4,0.6,0.76,0.96,1,"[{'characterCode': 16, 'totalGames': 173, 'usages': 173, 'maxKillings': 10, 'top3': 126, 'wins': 71, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 27, 'totalGames': 40, 'usages': 40, 'maxKillings': 6, 'top3': 33, 'wins': 16, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 20, 'totalGames': 19, 'usages': 19, 'maxKillings': 6, 'top3': 17, 'wins': 9, 'top3Rate': 1, 'averageRank': 2}]"
13,3646303,3,3,4167,落樱梦,120,32233,488,82,1785,15,0,3.08,0.81,2.51,10.16,0.17,0.43,0.62,0.91,1,"[{'characterCode': 41, 'totalGames': 228, 'usages': 228, 'maxKillings': 3, 'top3': 178, 'wins': 61, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 48, 'totalGames': 138, 'usages': 138, 'maxKillings': 6, 'top3': 70, 'wins': 11, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 28, 'totalGames': 23, 'usages': 23, 'maxKillings': 4, 'top3': 6, 'wins': 2, 'top3Rate': 0, 'averageRank': 4}]"
13,1497010,3,3,4166,触手人外寄生扶她,122,33054,740,159,4378,53,0,3.23,1.96,3.03,18.08,0.21,0.39,0.55,0.9,1,"[{'characterCode': 11, 'totalGames': 87, 'usages': 87, 'maxKillings': 7, 'top3': 53, 'wins': 24, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 2, 'totalGames': 77, 'usages': 77, 'maxKillings': 9, 'top3': 39, 'wins': 13, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 1, 'totalGames': 75, 'usages': 75, 'maxKillings': 11, 'top3': 50, 'wins': 15, 'top3Rate': 1, 'averageRank': 3}]"
13,1378581,3,3,4166,나은잉,123,30938,302,118,2438,8,0,2.8,2.36,4.56,12.79,0.39,0.52,0.62,0.92,1,"[{'characterCode': 12, 'totalGames': 31, 'usages': 31, 'maxKillings': 6, 'top3': 19, 'wins': 18, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 15, 'totalGames': 22, 'usages': 22, 'maxKillings': 11, 'top3': 12, 'wins': 6, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 52, 'totalGames': 22, 'usages': 22, 'maxKillings': 6, 'top3': 11, 'wins': 6, 'top3Rate': 0, 'averageRank': 3}]"
13,282448,3,3,4165,서우,124,32794,292,96,2229,25,0,2.79,2.58,3.58,17.76,0.33,0.5,0.65,0.92,1,"[{'characterCode': 3, 'totalGames': 63, 'usages': 63, 'maxKillings': 9, 'top3': 48, 'wins': 28, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 39, 'totalGames': 46, 'usages': 46, 'maxKillings': 13, 'top3': 35, 'wins': 15, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 49, 'totalGames': 42, 'usages': 42, 'maxKillings': 9, 'top3': 26, 'wins': 16, 'top3Rate': 1, 'averageRank': 3}]"
13,1935593,3,3,4164,樱小路才华,125,32164,404,130,2549,28,0,2.85,1.14,4.51,10.23,0.32,0.5,0.64,0.91,1,"[{'characterCode': 41, 'totalGames': 241, 'usages': 241, 'maxKillings': 5, 'top3': 161, 'wins': 100, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 4, 'totalGames': 70, 'usages': 70, 'maxKillings': 8, 'top3': 41, 'wins': 13, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 18, 'totalGames': 64, 'usages': 64, 'maxKillings': 8, 'top3': 40, 'wins': 14, 'top3Rate': 1, 'averageRank': 3}]"
13,1506281,3,3,4163,유니크한닉네임,126,32844,184,81,1673,10,0,2.41,3.58,3.98,23.35,0.44,0.58,0.73,0.96,1,"[{'characterCode': 37, 'totalGames': 111, 'usages': 111, 'maxKillings': 10, 'top3': 82, 'wins': 51, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 27, 'totalGames': 35, 'usages': 35, 'maxKillings': 10, 'top3': 27, 'wins': 15, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 30, 'totalGames': 9, 'usages': 9, 'maxKillings': 4, 'top3': 6, 'wins': 4, 'top3Rate': 1, 'averageRank': 2}]"
13,3008898,3,3,4163,奥特曼,127,32164,361,127,2494,29,0,2.76,2.23,3.75,21.83,0.35,0.5,0.65,0.93,1,"[{'characterCode': 12, 'totalGames': 274, 'usages': 274, 'maxKillings': 11, 'top3': 179, 'wins': 98, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 56, 'totalGames': 69, 'usages': 69, 'maxKillings': 7, 'top3': 44, 'wins': 24, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 34, 'totalGames': 8, 'usages': 8, 'maxKillings': 4, 'top3': 6, 'wins': 3, 'top3Rate': 1, 'averageRank': 3}]"
13,3669705,3,3,4162,Bael,128,32233,502,98,1894,12,0,2.94,0.83,2.39,16.4,0.2,0.46,0.66,0.92,1,"[{'characterCode': 55, 'totalGames': 173, 'usages': 173, 'maxKillings': 2, 'top3': 138, 'wins': 50, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 14, 'totalGames': 70, 'usages': 70, 'maxKillings': 7, 'top3': 54, 'wins': 17, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 9, 'totalGames': 64, 'usages': 64, 'maxKillings': 6, 'top3': 47, 'wins': 15, 'top3Rate': 1, 'averageRank': 3}]"
13,341092,3,3,4162,전투처녀임동현,129,29251,390,105,2357,28,0,2.98,2.18,3.11,13.35,0.27,0.46,0.62,0.91,1,"[{'characterCode': 44, 'totalGames': 341, 'usages': 341, 'maxKillings': 12, 'top3': 211, 'wins': 92, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 30, 'totalGames': 19, 'usages': 19, 'maxKillings': 3, 'top3': 10, 'wins': 5, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 11, 'totalGames': 13, 'usages': 13, 'maxKillings': 6, 'top3': 11, 'wins': 8, 'top3Rate': 1, 'averageRank': 2}]"
13,608811,3,3,4161,라리마,130,33102,298,72,2076,32,0,3.12,3.32,2.81,22.65,0.24,0.39,0.6,0.9,1,"[{'characterCode': 21, 'totalGames': 142, 'usages': 142, 'maxKillings': 13, 'top3': 88, 'wins': 36, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 47, 'totalGames': 107, 'usages': 107, 'maxKillings': 10, 'top3': 64, 'wins': 26, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 32, 'totalGames': 26, 'usages': 26, 'maxKillings': 9, 'top3': 17, 'wins': 8, 'top3Rate': 1, 'averageRank': 3}]"
13,9144,3,3,4161,힐끗,131,32765,260,106,2033,10,0,2.6,2.11,4.78,14.98,0.41,0.55,0.7,0.93,1,"[{'characterCode': 3, 'totalGames': 44, 'usages': 44, 'maxKillings': 7, 'top3': 41, 'wins': 28, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 24, 'totalGames': 44, 'usages': 44, 'maxKillings': 6, 'top3': 33, 'wins': 16, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 16, 'totalGames': 42, 'usages': 42, 'maxKillings': 8, 'top3': 34, 'wins': 23, 'top3Rate': 1, 'averageRank': 2}]"
13,1787226,3,3,4161,馬修歐蕾彗星,131,31177,391,106,2460,26,0,2.74,2.22,3.42,20.71,0.27,0.51,0.7,0.94,1,"[{'characterCode': 26, 'totalGames': 225, 'usages': 225, 'maxKillings': 11, 'top3': 163, 'wins': 58, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 55, 'totalGames': 166, 'usages': 166, 'maxKillings': 7, 'top3': 111, 'wins': 48, 'top3Rate': 1, 'averageRank': 3}]"
13,1754989,3,3,4158,태주님,133,32865,384,115,2778,32,0,2.84,2.37,3.53,21.44,0.3,0.48,0.64,0.93,1,"[{'characterCode': 2, 'totalGames': 279, 'usages': 279, 'maxKillings': 10, 'top3': 181, 'wins': 90, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 16, 'totalGames': 39, 'usages': 39, 'maxKillings': 6, 'top3': 19, 'wins': 7, 'top3Rate': 0, 'averageRank': 3}, {'characterCode': 9, 'totalGames': 23, 'usages': 23, 'maxKillings': 6, 'top3': 15, 'wins': 9, 'top3Rate': 1, 'averageRank': 3}]"
13,64534,3,3,4158,淺淺べ嫣然笑,134,32440,358,97,2173,35,0,2.91,1.48,3.87,19.42,0.27,0.47,0.63,0.94,1,"[{'characterCode': 38, 'totalGames': 101, 'usages': 101, 'maxKillings': 7, 'top3': 62, 'wins': 29, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 41, 'totalGames': 72, 'usages': 72, 'maxKillings': 3, 'top3': 46, 'wins': 32, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 16, 'totalGames': 50, 'usages': 50, 'maxKillings': 6, 'top3': 35, 'wins': 11, 'top3Rate': 1, 'averageRank': 3}]"
13,94358,3,3,4158,우롱차,134,32176,234,66,2155,16,0,3.15,2.14,4.12,11.52,0.28,0.41,0.56,0.86,1,"[{'characterCode': 33, 'totalGames': 176, 'usages': 176, 'maxKillings': 7, 'top3': 102, 'wins': 52, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 48, 'totalGames': 26, 'usages': 26, 'maxKillings': 6, 'top3': 13, 'wins': 5, 'top3Rate': 0, 'averageRank': 3}, {'characterCode': 9, 'totalGames': 25, 'usages': 25, 'maxKillings': 6, 'top3': 14, 'wins': 8, 'top3Rate': 1, 'averageRank': 3}]"
13,2396832,3,3,4157,是鲨猫不是傻猫,136,32938,882,187,4536,64,0,3.1,1.68,2.82,14.22,0.21,0.42,0.6,0.91,1,"[{'characterCode': 53, 'totalGames': 216, 'usages': 216, 'maxKillings': 9, 'top3': 140, 'wins': 75, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 32, 'totalGames': 112, 'usages': 112, 'maxKillings': 8, 'top3': 66, 'wins': 19, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 27, 'totalGames': 101, 'usages': 101, 'maxKillings': 6, 'top3': 54, 'wins': 13, 'top3Rate': 1, 'averageRank': 3}]"
13,728438,3,3,4156,각성이,137,32891,324,87,1954,25,0,2.64,2.37,2.59,34.1,0.27,0.56,0.72,0.94,1,"[{'characterCode': 47, 'totalGames': 55, 'usages': 55, 'maxKillings': 8, 'top3': 36, 'wins': 13, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 19, 'totalGames': 42, 'usages': 42, 'maxKillings': 7, 'top3': 32, 'wins': 13, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 6, 'totalGames': 35, 'usages': 35, 'maxKillings': 10, 'top3': 27, 'wins': 13, 'top3Rate': 1, 'averageRank': 2}]"
13,3299836,3,3,4154,쓰러지지않을꺼야,138,32891,412,95,2397,21,0,2.93,2.09,2.58,21.34,0.23,0.47,0.65,0.92,1,"[{'characterCode': 1, 'totalGames': 95, 'usages': 95, 'maxKillings': 13, 'top3': 62, 'wins': 28, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 15, 'totalGames': 86, 'usages': 86, 'maxKillings': 9, 'top3': 59, 'wins': 29, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 2, 'totalGames': 64, 'usages': 64, 'maxKillings': 9, 'top3': 52, 'wins': 16, 'top3Rate': 1, 'averageRank': 3}]"
13,950422,3,3,4154,심야식당,139,32371,348,102,2087,31,0,2.84,1.27,3.6,21.43,0.29,0.48,0.65,0.93,1,"[{'characterCode': 1, 'totalGames': 115, 'usages': 115, 'maxKillings': 5, 'top3': 78, 'wins': 39, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 51, 'totalGames': 81, 'usages': 81, 'maxKillings': 4, 'top3': 47, 'wins': 14, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 21, 'totalGames': 47, 'usages': 47, 'maxKillings': 8, 'top3': 32, 'wins': 10, 'top3Rate': 1, 'averageRank': 3}]"
13,1194510,3,3,4151,목련,140,30851,255,83,2404,17,0,2.69,2.56,4.16,15.79,0.33,0.51,0.7,0.94,1,"[{'characterCode': 24, 'totalGames': 255, 'usages': 255, 'maxKillings': 9, 'top3': 179, 'wins': 83, 'top3Rate': 1, 'averageRank': 3}]"
13,541751,3,3,4151,실실,141,30470,731,270,5103,64,0,2.64,2.42,3.07,14.97,0.37,0.53,0.67,0.95,1,"[{'characterCode': 12, 'totalGames': 535, 'usages': 535, 'maxKillings': 11, 'top3': 367, 'wins': 205, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 2, 'totalGames': 123, 'usages': 123, 'maxKillings': 9, 'top3': 76, 'wins': 46, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 8, 'totalGames': 59, 'usages': 59, 'maxKillings': 9, 'top3': 40, 'wins': 18, 'top3Rate': 1, 'averageRank': 3}]"
13,511852,3,3,4150,Latte,142,32371,479,124,3148,40,0,2.9,1.68,3.87,12.59,0.26,0.46,0.64,0.93,1,"[{'characterCode': 30, 'totalGames': 225, 'usages': 225, 'maxKillings': 7, 'top3': 150, 'wins': 64, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 48, 'totalGames': 122, 'usages': 122, 'maxKillings': 9, 'top3': 73, 'wins': 28, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 55, 'totalGames': 60, 'usages': 60, 'maxKillings': 4, 'top3': 39, 'wins': 16, 'top3Rate': 1, 'averageRank': 3}]"
13,1313406,3,3,4150,얌딩,143,32096,694,122,3234,44,0,3.26,2.34,1.88,28.62,0.18,0.38,0.57,0.89,1,"[{'characterCode': 53, 'totalGames': 165, 'usages': 165, 'maxKillings': 9, 'top3': 97, 'wins': 20, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 9, 'totalGames': 118, 'usages': 118, 'maxKillings': 8, 'top3': 73, 'wins': 23, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 6, 'totalGames': 113, 'usages': 113, 'maxKillings': 11, 'top3': 82, 'wins': 57, 'top3Rate': 1, 'averageRank': 2}]"
13,150147,3,3,4149,레이네,144,33100,858,142,4867,67,0,3.38,2,2.69,17.09,0.17,0.34,0.52,0.88,1,"[{'characterCode': 56, 'totalGames': 228, 'usages': 228, 'maxKillings': 10, 'top3': 128, 'wins': 53, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 9, 'totalGames': 123, 'usages': 123, 'maxKillings': 9, 'top3': 71, 'wins': 19, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 15, 'totalGames': 93, 'usages': 93, 'maxKillings': 8, 'top3': 44, 'wins': 9, 'top3Rate': 0, 'averageRank': 4}]"
